distance,consume,speed,temp_inside,temp_outside,gas_type,AC,rain,sun,Liter,Cost by Type of Gas
19.596153846153847,4.816326530612245,57,21.93491124260355,8,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,41,21.93491124260355,6,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,55,21.93491124260355,8,SP98,0,0,0,94.38147566718996,137.79695447409733
14.0,4.816326530612245,40,21.93491124260355,8,SP98,0,0,0,67.42857142857143,98.44571428571429
19.596153846153847,4.816326530612245,37,21.93491124260355,4,SP98,1,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,55,21.93491124260355,12,SP98,0,0,0,94.38147566718996,137.79695447409733
2.0,4.816326530612245,20,21.93491124260355,10,SP98,0,0,0,9.63265306122449,14.063673469387755
19.596153846153847,4.816326530612245,29,21.93491124260355,6,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,42,21.93491124260355,8,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,5.0,25,21.93491124260355,6,SP98,0,0,0,97.98076923076923,143.05192307692306
19.596153846153847,4.816326530612245,38,21.93491124260355,7,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,39,21.93491124260355,6,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,50,21.93491124260355,9,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,56,21.93491124260355,7,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.0,28,20.0,4,SP98,0,0,0,78.38461538461539,114.44153846153846
19.596153846153847,4.816326530612245,36,20.0,6,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,39,20.0,10,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,42,20.0,10,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,57,20.0,10,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,25,20.0,11,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,58,20.0,11,SP98,0,1,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,51,20.0,11,SP98,0,1,0,94.38147566718996,137.79695447409733
13.0,5.0,45,20.0,11,SP98,0,1,0,65.0,94.89999999999999
19.596153846153847,4.816326530612245,32,20.0,11,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,22,20.0,8,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,37,20.0,6,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,60,20.0,11,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.0,51,20.0,13,SP98,0,0,0,78.38461538461539,114.44153846153846
19.596153846153847,4.816326530612245,43,21.93491124260355,10,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,21,20.0,9,SP98,1,1,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,52,21.93491124260355,11,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,57,20.0,11,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,33,21.93491124260355,9,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,35,21.93491124260355,9,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,37,21.93491124260355,10,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,34,21.93491124260355,9,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,71,21.0,8,SP98,1,1,0,94.38147566718996,137.79695447409733
19.596153846153847,5.0,62,21.93491124260355,9,SP98,0,1,0,97.98076923076923,143.05192307692306
19.596153846153847,4.816326530612245,25,21.0,12,SP98,0,1,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,18,21.0,11,SP98,1,1,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,45,21.93491124260355,7,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,75,23.0,1,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,26,21.0,1,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,36,21.0,4,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,56,21.0,7,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,37,21.0,7,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,25,21.0,7,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,21,21.93491124260355,5,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,66,21.93491124260355,7,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,42,21.93491124260355,7,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,27,21.93491124260355,3,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,26,23.0,4,SP98,0,1,0,94.38147566718996,137.79695447409733
19.596153846153847,6.0,42,23.0,4,SP98,0,1,0,117.57692307692308,171.6623076923077
19.596153846153847,4.816326530612245,38,23.0,1,SP98,0,1,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,40,23.0,4,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,43,23.0,0,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,58,23.0,2,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,55,23.0,3,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,24,23.0,8,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,38,23.0,0,SP98,0,1,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,57,23.0,0,SP98,0,1,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,56,25.0,1,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,46,24.0,2,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,37,21.93491124260355,1,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,44,21.93491124260355,-3,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,46,21.93491124260355,5,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,39,21.93491124260355,4,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,33,21.93491124260355,6,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,43,21.93491124260355,3,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,6.0,26,21.93491124260355,5,SP98,0,0,0,117.57692307692308,171.6623076923077
19.596153846153847,4.816326530612245,30,21.93491124260355,5,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,6.0,25,21.93491124260355,5,SP98,0,1,0,117.57692307692308,171.6623076923077
19.596153846153847,4.816326530612245,38,21.93491124260355,5,SP98,0,1,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,61,21.93491124260355,10,SP98,0,1,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,24,21.93491124260355,7,E10,0,1,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,40,21.93491124260355,10,E10,0,1,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,58,21.93491124260355,13,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,49,21.93491124260355,17,E10,0,0,0,94.38147566718996,130.24643642072215
7.0,4.816326530612245,25,21.93491124260355,17,E10,0,0,0,33.714285714285715,46.52571428571429
19.596153846153847,4.816326530612245,37,21.93491124260355,10,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,41,21.93491124260355,18,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,45,21.93491124260355,10,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,14,21.93491124260355,10,E10,0,1,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,45,21.93491124260355,12,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,52,21.93491124260355,5,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.0,46,21.93491124260355,8,E10,0,0,0,78.38461538461539,108.17076923076922
19.596153846153847,5.0,28,21.93491124260355,9,E10,0,0,0,97.98076923076923,135.21346153846153
19.596153846153847,4.816326530612245,61,21.93491124260355,7,E10,0,1,0,94.38147566718996,130.24643642072215
19.596153846153847,5.0,61,21.93491124260355,6,E10,1,1,0,97.98076923076923,135.21346153846153
19.596153846153847,4.816326530612245,37,21.93491124260355,7,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,80,21.93491124260355,7,E10,0,1,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,62,21.93491124260355,8,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,34,21.93491124260355,9,E10,0,1,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,44,21.93491124260355,9,E10,0,1,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,60,21.93491124260355,9,E10,0,1,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,39,21.93491124260355,4,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,38,21.93491124260355,7,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,71,21.93491124260355,2,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,53,21.93491124260355,2,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,5.0,80,21.93491124260355,3,E10,0,0,0,97.98076923076923,135.21346153846153
19.596153846153847,4.816326530612245,26,21.93491124260355,5,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,49,21.93491124260355,5,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,40,21.93491124260355,6,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,36,21.93491124260355,8,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,43,21.93491124260355,7,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,55,21.93491124260355,6,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,38,21.93491124260355,8,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,51,21.93491124260355,6,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,44,21.93491124260355,0,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,42,21.93491124260355,6,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,44,21.0,3,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,38,21.0,-5,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,47,21.0,-3,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,75,21.0,0,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,29,21.0,0,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,50,21.93491124260355,0,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,52,21.93491124260355,0,E10,1,1,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,51,21.93491124260355,1,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,59,21.93491124260355,3,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,55,21.93491124260355,8,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,5.0,73,21.93491124260355,12,E10,0,0,0,97.98076923076923,135.21346153846153
19.596153846153847,4.816326530612245,44,21.93491124260355,10,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,41,21.93491124260355,7,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,69,22.0,13,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,85,22.0,12,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,67,22.0,18,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,44,22.0,9,SP98,0,1,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,43,22.0,4,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,82,22.0,13,SP98,0,0,0,94.38147566718996,137.79695447409733
39.0,4.816326530612245,61,22.0,16,SP98,0,0,0,187.83673469387756,274.24163265306123
19.596153846153847,4.816326530612245,41,21.93491124260355,13,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,63,21.93491124260355,14,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,54,21.93491124260355,14,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,24,21.93491124260355,14,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,24,21.93491124260355,13,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,43,21.93491124260355,13,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,42,21.93491124260355,15,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,44,19.0,18,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,33,21.93491124260355,17,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,28,21.93491124260355,12,SP98,1,1,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,31,21.93491124260355,12,SP98,1,0,0,94.38147566718996,137.79695447409733
19.596153846153847,9.0,26,20.0,10,SP98,0,0,0,176.3653846153846,257.49346153846153
19.596153846153847,4.816326530612245,26,20.0,10,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,36,20.0,19,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,39,20.0,21,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,21,20.0,10,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,5.0,22,20.0,12,SP98,0,0,0,97.98076923076923,143.05192307692306
19.596153846153847,4.816326530612245,31,20.0,9,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,33,20.0,8,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,42,20.0,13,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,33,21.93491124260355,5,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,32,21.93491124260355,13,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,26,21.93491124260355,11,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,22,21.93491124260355,12,SP98,0,0,0,94.38147566718996,137.79695447409733
19.0,4.816326530612245,58,21.93491124260355,17,SP98,0,0,1,91.51020408163265,133.60489795918366
29.0,4.0,27,21.93491124260355,12,SP98,0,0,0,116.0,169.35999999999999
19.596153846153847,5.0,32,21.93491124260355,9,SP98,0,0,0,97.98076923076923,143.05192307692306
19.596153846153847,4.816326530612245,55,21.93491124260355,10,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.0,56,21.93491124260355,11,SP98,0,0,0,78.38461538461539,114.44153846153846
19.596153846153847,4.816326530612245,34,21.93491124260355,8,SP98,0,1,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,39,21.93491124260355,3,SP98,0,0,0,94.38147566718996,137.79695447409733
19.596153846153847,4.816326530612245,62,21.93491124260355,11,SP98,0,0,0,94.38147566718996,137.79695447409733
19.0,4.816326530612245,53,21.93491124260355,4,SP98,0,1,0,91.51020408163265,133.60489795918366
13.0,4.816326530612245,38,21.93491124260355,3,SP98,1,1,0,62.61224489795919,91.4138775510204
19.596153846153847,4.816326530612245,42,21.93491124260355,2,SP98,0,0,0,94.38147566718996,137.79695447409733
13.0,4.816326530612245,32,21.93491124260355,4,SP98,0,0,0,62.61224489795919,91.4138775510204
19.596153846153847,5.0,43,21.93491124260355,1,SP98,0,0,0,97.98076923076923,143.05192307692306
19.596153846153847,5.0,69,21.93491124260355,8,SP98,0,0,0,97.98076923076923,143.05192307692306
19.596153846153847,4.816326530612245,38,21.93491124260355,8,SP98,0,0,0,94.38147566718996,137.79695447409733
19.0,4.816326530612245,29,21.93491124260355,10,E10,0,0,0,91.51020408163265,126.28408163265304
19.596153846153847,4.816326530612245,38,21.93491124260355,1,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,5.0,55,21.93491124260355,9,E10,0,0,0,97.98076923076923,135.21346153846153
19.596153846153847,4.816326530612245,36,21.93491124260355,10,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,40,21.93491124260355,2,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,48,21.93491124260355,9,E10,0,0,1,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,55,21.93491124260355,11,E10,0,0,1,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,36,21.93491124260355,12,E10,0,0,1,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,33,21.93491124260355,8,E10,0,1,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,54,21.93491124260355,10,E10,0,1,0,94.38147566718996,130.24643642072215
13.0,4.816326530612245,32,21.93491124260355,10,E10,0,0,0,62.61224489795919,86.40489795918367
19.596153846153847,4.816326530612245,16,21.93491124260355,6,E10,0,1,0,94.38147566718996,130.24643642072215
13.0,4.816326530612245,37,21.93491124260355,11,E10,0,1,0,62.61224489795919,86.40489795918367
19.596153846153847,5.0,42,21.93491124260355,10,E10,0,0,0,97.98076923076923,135.21346153846153
19.596153846153847,4.816326530612245,57,21.93491124260355,15,E10,0,0,1,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,57,21.93491124260355,16,E10,0,0,1,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,30,21.93491124260355,16,E10,0,0,1,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,42,21.93491124260355,8,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,53,21.93491124260355,14,E10,0,0,0,94.38147566718996,130.24643642072215
17.0,4.816326530612245,46,21.93491124260355,14,E10,0,0,1,81.87755102040816,112.99102040816325
2.0,4.816326530612245,20,21.93491124260355,14,E10,0,0,0,9.63265306122449,13.293061224489795
19.596153846153847,4.816326530612245,33,21.93491124260355,8,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,5.0,31,21.93491124260355,12,E10,0,0,0,97.98076923076923,135.21346153846153
19.596153846153847,4.816326530612245,55,21.93491124260355,14,E10,0,0,1,94.38147566718996,130.24643642072215
2.0,6.0,22,21.93491124260355,14,E10,0,0,0,12.0,16.56
14.0,5.0,41,21.93491124260355,8,E10,0,0,0,70.0,96.6
19.596153846153847,5.0,45,21.93491124260355,7,E10,0,0,0,97.98076923076923,135.21346153846153
19.596153846153847,4.816326530612245,50,21.93491124260355,15,E10,0,0,1,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,28,21.93491124260355,12,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,24,21.93491124260355,13,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,29,22.0,17,E10,0,0,0,94.38147566718996,130.24643642072215
19.596153846153847,4.816326530612245,29,22.0,18,E10,0,0,1,94.38147566718996,130.24643642072215
16.0,4.0,40,22.0,10,E10,0,0,0,64.0,88.32
19.596153846153847,4.0,29,21.93491124260355,21,E10,0,0,0,78.38461538461539,108.17076923076922
16.0,4.816326530612245,42,21.93491124260355,8,E10,0,0,0,77.06122448979592,106.34448979591836
